car_id,car_make,car_model,car_year,purchase_price,sale_price,purchase_date,sale_date,buyer_name,seller_name,profit
877,Mazda,B2000,1985,52702.78,94796.77,3/21/2011,4/12/2013,Ingemar Robak,Calli Redsall,42093.99
878,Oldsmobile,Cutlass,1998,28429.85,32115.01,8/9/2012,2/24/2002,Zach Threadgill,Rube Rising,3685.16
879,Pontiac,Grand Prix,1990,39596.01,87220.47,2/3/2016,7/1/2017,Skipper Aseef,Ulric Cockshott,47624.46
880,Geo,Metro,1994,39601.52,15783.57,8/3/2011,2/2/2018,Bengt Ferenczi,Johan Worlidge,-23817.95
881,Buick,Skylark,1992,19113.01,107765.28,10/12/2019,1/31/2002,Les McMenemy,Gib Yule,88652.27
882,Mazda,Mazda3,2011,74656.75,94794.06,11/24/2009,4/8/2022,Jeni De Cleyne,Miltie Brownhill,20137.31
883,Saturn,Relay,2005,71399.37,54015.14,7/26/2021,12/18/2020,Cornall Martschik,Bonnee Allcott,-17384.23
884,GMC,Sierra,2009,74796.03,31621.77,7/26/2009,1/18/2000,Chase Shard,Livvie Cronchey,-43174.26
885,Land Rover,LR2,2012,66684.03,20115.62,3/7/2010,1/26/2002,Dorian Sives,Ermina Juarez,-46568.41
886,Ford,Courier,1986,35402.62,116192.7,7/17/2002,8/19/2010,Bradley Agg,Cherey Jeskins,80790.08
887,Nissan,Altima,2002,81785.73,24482.82,9/19/2016,11/13/2019,Katya Marfe,Bjorn Grigaut,-57302.91
888,Dodge,Stealth,1992,49953.76,54960.6,10/2/2012,1/7/2006,Rosmunda Labet,Bette Muris,5006.84
889,BMW,645,2004,10666.89,118942.95,5/19/2015,1/21/2013,Marieann Raven,Sandye Bax,108276.06
890,Lincoln,Town Car,2010,78548.94,24256.6,2/26/2004,3/17/2008,Michele Stowgill,Amaleta Baudichon,-54292.34
891,Pontiac,Firebird Trans Am,1986,24256.32,81983.96,1/18/2005,12/14/2018,Erica McBayne,Kerri Venney,57727.64
892,Toyota,Celica,1984,22383.3,102631.41,3/8/2014,3/7/2003,Annissa Hearfield,Brok Hunnable,80248.11
893,BMW,550,2006,26383.04,70410.25,8/13/2017,8/18/2004,Celka Fullbrook,Isaac Nise,44027.21
894,Chevrolet,Vega,1971,66965.81,70749.71,11/22/2008,11/10/2021,Tyne Biglin,Wally Lutas,3783.9
895,Mitsubishi,Montero,1995,78221.45,46418.51,1/26/2006,8/17/2017,Gregoire Scarre,Kacie Aldam,-31802.94
896,Mazda,Protege,1996,9590.72,87201.26,5/6/2006,10/9/2000,Gorden Drivers,Trudy Cords,77610.54
897,Land Rover,Freelander,2010,88062.12,64529.22,2/9/2022,1/6/2020,Lesley Gedge,Tedmund Boyd,-23532.9
898,Mercedes-Benz,C-Class,2002,92486.19,108561.06,10/23/2015,6/24/2011,Maurizio Gouda,Franciskus Caulder,16074.87
899,Chevrolet,Corsica,1995,62992.92,44807.48,8/7/2013,6/3/2011,Papagena Ceaplen,Curt Domesday,-18185.44
900,Chevrolet,Uplander,2008,11312.08,109745.5,2/14/2015,4/28/2002,Twila Roseveare,Valery Pendrich,98433.42
901,Volkswagen,Golf,1988,27988.1,87625.54,3/29/2005,10/1/2018,Freda Padbery,Inge Phelp,59637.44
902,BMW,330,2005,18333.36,48933.87,7/13/2018,10/7/2011,Rosalie Bassill,Delaney Allabarton,30600.51
903,Mitsubishi,Outlander,2008,12789.63,8116.95,9/4/2011,3/5/2013,Aristotle Doggerell,Adelaide Benduhn,-4672.68
904,Suzuki,Swift,1993,52393.17,72391.64,6/21/2014,1/11/2000,Terrance Callam,Robinett McGrotty,19998.47
905,Porsche,Cayman,2009,7804.83,16375.87,3/3/2000,5/24/2013,Tabina Woofendell,Virginie Duddle,8571.04
906,Ford,Edge,2011,86863.74,9822.95,7/20/2019,6/12/2019,Xylia Dellenty,Clifford Hefferon,-77040.79
907,Chevrolet,Corvette,1959,13676.36,9069.77,11/12/2015,6/21/2015,Warden Marchiso,Winnie Broady,-4606.59
908,Nissan,Quest,1996,95731.27,88852.05,5/15/2020,2/26/2010,Gasparo Ryton,El Salvati,-6879.22
909,Volvo,C70,2000,26654.19,42587.03,1/19/2013,12/12/2006,Darcey Whittuck,Darelle Smedley,15932.84
910,BMW,X5,2009,32967.47,105648.61,11/1/2017,8/1/2012,Gerome Joplin,Harley McKnockiter,72681.14
911,Lotus,Esprit,2002,13270.81,70577.86,8/5/2011,10/3/2016,Stevy Cowdrey,Law McComiskey,57307.05
912,Land Rover,Freelander,2008,42203.81,27478.03,6/1/2020,5/12/2001,Rubina Tonepohl,Leonard Leask,-14725.78
913,Volvo,960,1994,91956.79,68117.71,12/1/2004,12/22/2007,Peria Eldershaw,Tandy Hebbes,-23839.08
914,Honda,S2000,2006,22510.07,60674.16,12/30/2013,1/11/2005,Lalo Scantleberry,Allegra Smooth,38164.09
915,Ferrari,599 GTB Fiorano,2008,14441.16,63948.1,7/23/2015,6/13/2016,Sylvester Jeaffreson,Allin Balazs,49506.94
916,Mitsubishi,Outlander,2003,45110.98,117312.94,6/23/2008,6/28/2003,Constantino Slatcher,Florri Spreckley,72201.96
917,Mitsubishi,Space,1984,18379.39,116428.65,1/27/2020,11/17/2017,Tabb Rojahn,Alejandra McKniely,98049.26
918,Chevrolet,Silverado 1500,2008,20982.18,32313.91,1/3/2021,12/17/2008,Ives Normandale,Michelina Huller,11331.73
919,Ford,Mustang,1987,48358.5,42001.67,10/10/2016,5/31/2007,Meredith Cody,Colan Friel,-6356.83
920,Dodge,Ram Van 3500,2000,17835.74,67804.02,1/28/2019,4/16/2015,Ingrim Scammonden,Nil Aldhouse,49968.28
921,GMC,Savana 3500,2001,26095.67,27343.97,1/22/2021,9/11/2008,Remy Flancinbaum,Randi Bartolomeotti,1248.3
922,Ford,Aerostar,1989,40639.48,117055.33,8/15/2010,10/15/2022,Vicki MacMenamie,Lorene Signori,76415.85
923,Ford,Freestyle,2006,94021.08,18382.33,4/17/2009,3/21/2015,Kane Plaunch,Sigvard Butson,-75638.75
924,Toyota,4Runner,2000,39302.19,93010.23,12/25/2013,7/2/2016,Nan Bate,Veronika Ofen,53708.04
925,Chrysler,Cirrus,2000,70702.96,82403.55,12/9/2009,3/23/2008,Benita Bullard,Darius Bareford,11700.59
926,Nissan,Frontier,1999,11355.06,98286.87,9/22/2006,3/3/2010,Courtnay Strothers,Whitaker Broseke,86931.81
927,Oldsmobile,Bravada,1996,39090.75,55023.6,12/6/2001,12/17/2009,Worden Sazio,Paula Monni,15932.85
928,Jaguar,X-Type,2004,14706.14,40260.13,1/27/2000,11/19/2015,Faith Emanuelli,Pasquale Branscombe,25553.99
929,Saturn,Relay,2007,49716.91,28143.55,1/19/2008,7/13/2003,Shirl Henriksson,Rivkah Heynel,-21573.36
930,Honda,Civic,1995,91430.09,19033.7,4/9/2010,11/14/2012,Morten Conroy,Ronny Brockherst,-72396.39
931,Chevrolet,Express 3500,2008,50587.2,63812.84,11/8/2017,9/1/2001,Rozina Skittrell,Alfonso Sexstone,13225.64
932,Porsche,Panamera,2013,8787.77,23880.46,3/5/2009,12/3/2004,Chane Challoner,Terrel Ida,15092.69
933,Ford,Econoline E150,1999,22894.61,44511.92,12/25/2013,4/9/2010,Gail Smitheram,Lethia Brosini,21617.31
934,Oldsmobile,Intrigue,1999,56284.76,77286.53,5/17/2001,3/11/2008,Windham Davidavidovics,Seumas Donnison,21001.77
935,Toyota,Prius,2001,49202.61,20757.17,11/4/2004,1/29/2015,Nicola Liver,Andy Skechley,-28445.44
936,Lexus,IS-F,2009,44351.43,19096.54,4/30/2015,4/12/2015,Collette Cresar,Darnell Feben,-25254.89
937,Volkswagen,rio,2002,92366.36,25958.76,3/1/2016,5/9/2001,Barnard Frankham,Lezlie Jestico,-66407.6
938,Toyota,4Runner,2004,41084.46,36696.82,11/24/2010,3/7/2005,Barnard Mettrick,Britteny Tippett,-4387.64
939,Pontiac,Gemini,1988,69587.57,18248.53,3/6/2014,10/31/2003,Lanette Swaysland,Garek Kubanek,-51339.04
940,Plymouth,Fury,1964,91081.4,109682.05,8/17/2003,8/18/2016,Phaidra Skarin,Major Bewshea,18600.65
941,Dodge,Durango,2011,68177.47,98418.27,1/26/2014,3/2/2004,Raddie Mettetal,Bebe Lohan,30240.8
942,Ferrari,458 Italia,2011,74995.47,73816.77,5/4/2022,3/21/2014,Bartel Philliskirk,Crista Paddeley,-1178.7
943,Ford,Fairlane,1967,32265.61,56816.82,6/29/2010,11/21/2021,Gardner Lorenc,Tamiko Twining,24551.21
944,Lexus,SC,2003,70487.81,22824.57,1/12/2022,10/21/2003,Fan Wales,Pammie Halegarth,-47663.24
945,Kia,Rio,2005,46703.17,100052.65,3/15/2016,8/19/2005,Brent Arndt,Lazar Samworth,53349.48
946,BMW,Z3,2001,10325.06,51718.26,2/4/2000,1/28/2019,Izaak Strangeway,Gerty Afonso,41393.2
947,Ford,F150,2010,92165.33,16130.45,1/19/2003,2/21/2016,Davine Scourfield,Lyn Rosenkranc,-76034.88
948,Toyota,Camry,2011,66825.18,11419.12,8/18/2014,9/17/2014,Talya Bordes,Bibby Glasman,-55406.06
949,Audi,A6,1995,65420.18,69166.16,12/16/2018,9/2/2021,Karita Drydale,Abdul Morris,3745.98
950,GMC,1500 Club Coupe,1995,50326.84,39104.07,8/25/2014,12/28/2002,Gabriellia Stroud,Ana Larroway,-11222.77
951,GMC,Envoy,2004,23713.99,14851.94,11/26/2007,5/16/2007,Yurik Dingwall,Tommie Leadbeater,-8862.05
952,MINI,Clubman,2008,10871.05,101889.48,5/4/2015,6/12/2022,Karola Larive,Lucian Jirus,91018.43
953,Infiniti,EX,2011,84878.33,92629.77,7/13/2004,10/10/2011,Laurens Heinemann,Francis Naisbit,7751.44
954,Mercedes-Benz,CL-Class,2011,73710.97,105039.41,1/22/2018,6/15/2018,Lorens Rheam,Fayre Puckett,31328.44
955,Plymouth,Voyager,1993,55462.88,87389.55,8/22/2020,5/1/2001,Skyler Christoffersen,Royce Chaudrelle,31926.67
956,Chevrolet,Silverado 2500,2009,54123.51,62477.67,6/15/2007,1/1/2000,Kaycee Hylton,Xerxes Lembrick,8354.16
957,Subaru,Forester,2002,91670.5,56873.57,5/5/2006,11/14/2013,Ruggiero Godilington,Shawnee Antonik,-34796.93
958,Acura,RDX,2011,54183.76,32126.48,8/18/2020,3/26/2010,Rosamund Gwatkins,Allene Westphalen,-22057.28
959,Cadillac,Escalade ESV,2011,72872.8,6443.62,11/3/2017,7/17/2017,Franni Smedley,Issi Echlin,-66429.18
960,Ford,Aerostar,1992,66588.61,22123.45,5/4/2006,1/30/2010,Connor Benyan,Georgina Girodon,-44465.16
961,Buick,Electra,1984,34983.19,18032.81,6/17/2000,12/31/2009,Bowie Livingstone,Winnah Ewins,-16950.38
962,Mitsubishi,Tredia,1988,21981.58,9322.57,10/30/2007,5/18/2013,Chaddy Benian,Lindsy Ternent,-12659.01
963,Mercury,Cougar,1996,77309.19,111960.33,1/12/2012,12/16/2016,Mary Kencott,Brett Jakoviljevic,34651.14
964,Ford,Thunderbird,1991,97656.46,66302.61,3/15/2004,9/13/2021,Marrilee Marc,Perle Rigby,-31353.85
965,Ford,Festiva,1988,98620.77,80482.61,4/19/2006,10/10/2012,Lennard Waitland,Shem Wollers,-18138.16
966,Hyundai,Sonata,2003,75653.43,18073.43,10/6/2005,4/8/2007,Wes Giacopini,Murielle Stowell,-57580
967,Dodge,Ram Van B250,1992,42667.24,76618.59,11/30/2000,11/12/2019,Edee Flockhart,Ogden Claus,33951.35
968,Chrysler,Cirrus,2000,27186.31,105342.84,12/24/2018,9/15/2017,Colline Baser,Phaidra Chicchelli,78156.53
969,Dodge,Ram 1500 Club,2001,72350.41,46730.85,12/28/2022,4/24/2021,Carmine Ruddin,Gloriane Dorney,-25619.56
970,Toyota,Celica,2005,74947.78,52904.64,12/3/2022,8/18/2016,Georgette Lednor,Tyler Gruszka,-22043.14
971,Ford,Ranger,2007,84338.98,105530.04,9/21/2009,4/11/2019,Benedict Hughman,Orella Creber,21191.06
972,Chrysler,Imperial,1926,54776.96,58697.03,3/15/2020,5/22/2002,Millisent Commander,Gustavo Dybell,3920.07
973,Volkswagen,Golf,1986,27890.37,72178.59,1/29/2005,4/14/2014,Corrie Allso,Lesli Corington,44288.22
974,Hyundai,Genesis,2010,44386.48,78773.76,3/25/2016,12/18/2002,Addie Ishak,Dyann Mathers,34387.28
975,Volvo,V50,2005,93474.59,83923.13,1/5/2009,2/6/2012,Ardyth Pheasey,Bruis Wannan,-9551.46
976,Saturn,S-Series,1994,25968.57,19144,9/9/2020,10/29/2018,Addia Netherwood,Elihu McCandless,-6824.57
977,Infiniti,I,1998,98635.86,83744.9,7/9/2004,1/12/2009,Sheela Ruston,Eirena Scapelhorn,-14890.96
978,Chrysler,Sebring,1998,93739.96,56292.56,3/5/2005,8/11/2022,Simonne Hartshorn,Henrietta Basnall,-37447.4
979,Suzuki,Verona,2004,63402.58,50259.32,9/3/2012,1/8/2016,Rolando Keijser,Asia Maggill'Andreis,-13143.26
980,Mitsubishi,GTO,1990,57506.53,78728.2,6/13/2020,6/15/2001,Christian Gunther,Emilia Mackleden,21221.67
981,Chevrolet,Cavalier,1993,68903.76,65138.61,1/17/2007,10/17/2006,Rozanne Gostick,Rowney Lindhe,-3765.15
982,Chevrolet,Camaro,1999,50997.37,110805.97,6/5/2005,12/16/2006,Javier Filler,Sallyann Roskelley,59808.6
983,BMW,5 Series,2002,98949.34,22991.95,2/18/2005,7/18/2000,Sutherland Abrahmson,Cory Frodsam,-75957.39
984,Volkswagen,Scirocco,1987,97683.45,41287.32,6/16/2022,8/30/2000,Lindi Corneck,Wyn Isenor,-56396.13
985,Ford,Excursion,2001,80215.73,98292.04,9/18/2017,11/21/2014,Kenon Toderi,Jourdan Gilpillan,18076.31
986,Chevrolet,Blazer,1997,96722.55,74985.78,9/3/2001,6/28/2000,Ofilia Harsent,Alano Hulkes,-21736.77
987,Isuzu,Ascender,2006,98861.31,107482.29,12/10/2022,12/19/2008,Casper Copcott,Hailee Briereton,8620.98
988,Plymouth,Acclaim,1994,70568.07,52454.67,2/24/2018,1/4/2006,Bride Wathey,Pegeen Minucci,-18113.4
989,Cadillac,Eldorado,2000,59909.92,108468.5,9/25/2009,10/14/2022,Yvette Tripp,Malachi Rosenqvist,48558.58
990,Nissan,Maxima,1990,10607.65,50766.16,12/25/2001,10/1/2007,Cilka Harrill,Raoul Gotthard.sf,40158.51
991,Pontiac,Sunfire,2004,28349.97,73820.73,2/27/2004,12/4/2011,Timothy Hewertson,Darb Isaac,45470.76
992,Nissan,Stanza,1992,17345.97,90904.65,9/24/2019,4/15/2001,Corbett Bullivent,Gwenora Mallya,73558.68
993,Panoz,Esperante,2007,88931.91,85113.64,1/7/2006,9/14/2006,Winthrop Sancto,Kenna Matterson,-3818.27
994,Ford,E150,2010,57952.65,47975.25,3/28/2013,5/7/2009,Norina Espinal,Stephi Gonneau,-9977.4
995,Honda,Passport,1999,47909.62,22498.44,5/19/2014,8/7/2013,Gaile Tenman,Angil Dinesen,-25411.18
996,Lincoln,MKS,2010,15153.69,14962.69,11/1/2004,11/11/2003,Nonie Bareford,Sophia Boshier,-191
997,Chevrolet,Corvette,2008,9539.61,28837.68,12/6/2017,7/21/2013,Cy Minear,Adel Freiberg,19298.07
998,Saturn,VUE,2009,25134.08,13324.88,7/31/2007,3/17/2011,Harwilll Padgett,Torrence Moscone,-11809.2
999,Daewoo,Lanos,2002,58790.39,65335.32,7/24/2001,8/22/2006,Way Drawmer,Noami Totman,6544.93
1000,Honda,Civic GX,2003,51220.14,73329.21,4/15/2018,5/5/2001,Christan O'Brien,Lilah Tolson,22109.07
